age,gender,state,last_purchase_date,total_purchases,total_spent,avg_order_value,favorite_category,satisfaction_score,loyalty_program,days_since_last_purchase,discount_usage_rate,customer_comments,has_churned
35,Female,CA,01/23/2021,14,452.7635397405317,32.34025283860941,Electronics,3.0,Not Available,1073,0.6228034994088514,Not Available,False
29,Female,OH,13-05-2021,6,128.63880026461527,21.439800044102547,Home,5.0,No,963,0.0998218644082259,Customer support was helpful,False
38,Male,OH,05/02/2023,4,202.57655926216424,50.64413981554106,Sports,5.0,Not Available,244,0.7327550948765192,Customer support was helpful,False
41,Female,PA,08-01-2022,1,38.00622845738335,38.00622845738335,Sports,4.0,Yes,723,0.6211695340616216,Shipping was late,False
48,Female,OH,27-06-2022,1,139.6202125636968,139.6202125636968,Beauty,4.0,No,553,0.0547666115311242,Never arrived,True
53,Female,IL,2020-06-29,14,75.98435745752337,5.427454104108812,Toys,3.0,No,1281,0.9462081165122944,Not Available,False
24,Female,MI,07/25/2021,6,214.10001548230127,35.68333591371688,Beauty,5.0,No,890,0.809926021227459,Okay,True
32,Not Available,GA,2022-10-25,14,2184.6077603352032,156.04341145251453,Home,4.0,No,433,0.0839226374884628,Okay,False
40,Male,PA,2021-12-22,1,80.58079563154358,80.58079563154358,Clothing,3.4008560851457657,No,740,0.4249900230834843,Terrible experience,False
35,Male,GA,2020-07-04,10,647.2572313708514,64.72572313708514,Toys,4.0,No,1276,0.1701476094309749,Shipping was late,False
35,Female,TX,19-07-2021,1,44.53165084075887,44.53165084075887,Home,4.0,No,896,0.922179805191524,Shipping was late,False
36,Other,Not Available,06-05-2021,8,167.64702115121935,20.95587764390242,Beauty,3.4008560851457657,No,970,0.6016973340957792,Loved the product,True
19,Male,FL,2022-04-13,1,39.74000854117769,39.74000854117769,Home,3.4008560851457657,No,628,0.9648285093225836,Not Available,True
69,Female,GA,2022-08-25,9,837.0086753298646,93.0009639255405,Sports,1.0,Yes,494,0.7254936064968948,Will buy again,False
31,Male,CA,09-12-2022,1,36.85948950551161,36.85948950551161,Electronics,3.0,Yes,388,0.5724902516084407,Not Available,False
50,Male,PA,02/01/2023,1,29.043176104037823,29.043176104037823,Sports,3.0,Not Available,334,0.8618249698401997,Average,True
33,Male,TX,18-11-2022,6,541.412650007762,90.23544166796032,Electronics,3.0,Yes,409,0.8558775865421764,Not Available,True
37,Male,PA,2020-08-14,11,784.6872963546207,71.33520875951098,Not Available,5.0,No,1235,0.8509792209787105,Not Available,False
46,Female,NC,2021-07-12,5,317.8446760737257,63.56893521474513,Beauty,2.0,Yes,903,0.5469826100973676,Great service,True
30,Female,TX,26-12-2021,8,237.7279958947425,29.71599948684281,Home,2.0,No,736,0.8726347299219095,Will buy again,False
22,Male,CA,26-10-2021,10,420.4658114287902,42.04658114287902,Clothing,3.0,No,797,0.5580260103802452,Not Available,False
37,Not Available,NY,2022-09-16,2,53.09797245932126,26.54898622966063,Clothing,4.0,No,472,0.1381120069933404,Will buy again,False
43,Male,TX,09/16/2021,4,100.35262303299568,25.08815575824892,Toys,3.0,No,837,0.3318505573972616,Not Available,False
40,Male,IL,03/02/2021,5,172.16573767459806,34.43314753491961,Beauty,5.0,No,1035,0.2315561059805385,Customer support was helpful,False
32,Female,PA,07/30/2021,2,80.49667079584866,40.24833539792433,Electronics,5.0,No,885,0.7550943432662784,Terrible experience,False
36,Female,OH,2022-04-03,1,21.862210386046502,21.862210386046502,Beauty,3.4008560851457657,No,638,0.6983100973778782,Customer support was helpful,True
28,Male,MI,28-07-2022,1,48.73267277178362,48.73267277178362,Beauty,2.0,Yes,522,0.6586272834380189,Okay,True
53,Not Available,MI,2020-12-28,2,12.931211604193606,6.465605802096803,Home,3.4008560851457657,Yes,1099,0.1511877650043687,Loved the product,False
22,Not Available,IL,09-08-2022,4,74.55522479753108,18.63880619938277,Beauty,5.0,Yes,510,0.4690168821185019,Loved the product,False
29,Male,IL,01/23/2023,8,526.9039358038574,65.86299197548217,Electronics,3.0,No,343,0.4422212172091033,Not Available,False
65,Male,GA,15-04-2022,4,46.52240177011126,11.630600442527816,Clothing,4.0,Yes,626,0.3626881198205479,Shipping was late,False
68,Not Available,MI,2020-11-02,8,2060.2098323545542,257.5262290443193,Clothing,5.0,No,1155,0.7298975881487144,Loved the product,True
69,Male,CA,04/06/2023,3,196.5475540951676,65.51585136505585,Electronics,5.0,Not Available,270,0.9192860544849872,Okay,False
44,Female,NY,01-04-2021,14,490.70779789395954,35.05055699242568,Electronics,5.0,No,1005,0.2537349263573908,Loved the product,False
21,Female,NC,2022-04-25,3,56.89535795822506,18.965119319408355,Not Available,4.0,-,616,0.1340714263069141,Loved the product,False
45,Female,IL,04/13/2022,1,30.24525187931389,30.24525187931389,Toys,4.0,No,628,0.3260755062058068,Great service,False
18,Male,TX,14-11-2022,3,64.33525796862587,21.445085989541955,Clothing,2.0,No,413,0.9036966014795648,Customer support was helpful,False
66,Male,TX,07/18/2022,2,27.2567923706288,13.6283961853144,Not Available,4.0,Yes,532,0.5691701403309428,Average,False
46,Female,PA,10/03/2022,3,50.86872507987045,16.95624169329015,Toys,4.0,No,455,0.500425437146221,Not Available,False
40,Male,OH,2021-09-03,3,77.3882203401767,25.796073446725565,Toys,1.0,Yes,850,0.720327066288261,Terrible experience,False
43,Male,GA,2021-04-07,8,200.34881683516227,25.043602104395283,Clothing,3.0,No,999,0.0579084645486781,Not Available,False
55,Female,NY,2021-12-22,1,7.051048445766699,7.051048445766699,Electronics,3.0,-,740,0.8077075147128878,Great service,False
46,Male,MI,08/18/2020,3,202.8287842474288,67.60959474914293,Clothing,3.4008560851457657,No,1231,0.880106703138854,Customer support was helpful,True
35,Female,OH,28-03-2022,4,44.44119565638208,47132.62423769842,Beauty,4.0,No,644,0.2355053356935171,Loved the product,False
53,Male,NC,12/12/2020,5,601.6810452666132,120.33620905332263,Clothing,5.0,No,1115,0.8234820262845791,Not Available,False
45,Female,CA,14-01-2023,1,9.90075916947512,9.90075916947512,Sports,5.0,No,352,0.035617390321158,Okay,True
30,Female,MI,08/10/2020,10,486.2658392506038,48.62658392506038,Electronics,2.0,No,1239,0.7517500362062346,Okay,False
44,Female,TX,09-08-2021,5,162.0594652586868,32.41189305173736,Home,3.4008560851457657,Yes,875,0.2044850520254173,Shipping was late,False
62,Female,FL,20-03-2022,3,61.19917541050288,20.39972513683429,Sports,3.0,Yes,652,0.1125644670379688,Not Available,False
38,Female,GA,18-08-2020,12,292.5574452918157,24.37978710765131,Electronics,4.0,Yes,1231,0.0293357956549612,Customer support was helpful,False
18,Not Available,CA,08/22/2021,2,16.96798540117396,8.48399270058698,Home,4.0,No,862,0.0449001506042404,Average,False
-26,Female,PA,15-08-2023,8,135.766094911098,16.97076186388725,Beauty,5.0,No,139,0.4632842293232846,Not Available,False
27,Other,CA,16-01-2022,3,74.08378289440394,24.694594298134646,Toys,2.0,Yes,715,0.6594173299051213,Will buy again,False
51,Female,NY,05/08/2021,1,26.5681009466631,26.5681009466631,Beauty,3.4008560851457657,No,968,0.355122932679295,Loved the product,True
23,Male,Not Available,07-12-2020,3,114.44172455749415,38.14724151916472,Electronics,1.0,No,1120,0.7026421452156009,Customer support was helpful,True
57,Female,CA,2022-10-28,1,28.54209804226817,28.54209804226817,Home,2.0,Yes,430,0.8012623218883658,Great service,False
48,Male,PA,29-12-2020,3,59.06276832343116,19.68758944114372,Clothing,1.0,Not Available,1098,0.3935447945555343,Great service,False
25,Female,PA,09-06-2022,1,22.340443067000304,22.340443067000304,Sports,2.0,Not Available,571,0.0524257902281202,Terrible experience,True
33,Other,OH,2023-06-10,33,451.0897439263532,13.66938617958646,Electronics,3.0,No,205,0.67451923168019,Great service,False
49,Not Available,CA,31-12-2022,23,234.1890302879267,10.182131751648988,Clothing,4.0,Yes,366,0.3479447950923712,Not Available,False
29,Female,MI,25-12-2021,1,116.3621173934164,116.3621173934164,Home,3.0,Not Available,737,0.6627626296427128,Not Available,False
37,Female,CA,09-08-2022,1,7.005387997757858,7.005387997757858,Home,1.0,No,510,0.8650685581878552,Great service,False
45,Male,TX,05/15/2022,3,66.02232509745185,22.00744169915062,Beauty,4.0,Not Available,596,0.0376260921058405,Never arrived,False
54,Female,IL,07-01-2023,4,128.15201407158008,32.03800351789502,Sports,1.0,Not Available,359,0.4124298373075304,Loved the product,False
32,Female,GA,2023-02-12,1,29.48067207157353,29.48067207157353,Clothing,3.0,Yes,323,0.7931401439972211,Loved the product,True
45,Female,PA,07/20/2020,6,64.681564551515,10.780260758585833,Not Available,3.0,No,1260,0.3439555968943515,Not Available,False
19,Not Available,NY,2021-04-09,7,375.543676007453,53.64909657249328,Toys,3.0,No,997,0.617904689080024,Not Available,False
79,Male,TX,03/17/2021,1,11.942229469270412,11.942229469270412,Home,4.0,No,1020,0.8067422110695492,Customer support was helpful,False
38,Male,FL,10-03-2022,15,499.220242280067,33.2813494853378,Home,4.0,Yes,662,0.3906978251335443,Okay,False
34,Male,FL,04/23/2022,7,395.82054074635647,56.54579153519378,Beauty,2.0,No,618,0.2667447292505804,Not Available,False
41,Male,FL,22-05-2022,1,30.64929609891797,30.64929609891797,Sports,4.0,Yes,589,0.5974636008205517,Will buy again,False
43,Female,IL,2022-04-25,6,150.14494537840125,25.02415756306688,Sports,3.0,No,616,0.0576302775042707,Not Available,False
33,Male,FL,04/03/2020,6,122.1637342640291,20.360622377338185,Home,5.0,No,1368,0.5599983816663517,Great service,False
27,Female,TX,04/12/2020,7,896582.871662455,41.55700359897684,Beauty,4.0,No,1359,0.1641160086757749,Customer support was helpful,False
50,Female,OH,05/30/2020,2,50.35822999902612,25.179114999513057,Toys,4.0,-,1311,0.8266535382286191,Will buy again,False
37,Female,TX,04-10-2022,2,64.20829278932852,32.10414639466426,Clothing,4.0,No,454,0.6285305280561451,Average,True
55,Not Available,FL,08/19/2022,1,105.38852077475217,105.38852077475217,Beauty,2.0,Yes,500,0.978928509747233,Okay,False
42,Female,GA,2022-04-30,10,551.309157659143,55.1309157659143,Beauty,4.0,No,611,0.1610424536324951,Customer support was helpful,False
42,Female,NC,17-04-2021,15,305.0371934787613,20.335812898584088,Electronics,3.0,Not Available,989,0.9720525174931932,Not Available,True
43,Female,MI,2020-10-31,4,148.13238744523275,37.03309686130819,Clothing,4.0,Yes,1157,0.0778547812345745,Loved the product,False
40,Not Available,FL,05-02-2020,8,227.38869569461775,28.423586961827223,Beauty,4.0,No,1426,0.1881758457408202,Loved the product,True
39,Male,NC,22-07-2020,1,17.140128837568604,17.140128837568604,Sports,3.0,No,1258,0.1648203925810032,Not Available,False
18,Female,OH,2020-12-10,3,285.76905045186845,95.25635015062282,Clothing,1.0,Not Available,1117,0.4184429242245721,Not Available,False
47,Female,FL,20-09-2020,2,14.050876308694669,7.025438154347334,Electronics,4.0,Yes,1198,0.5770795910066832,Great service,True
46,Male,OH,08-06-2022,2,22.936112131605498,11.468056065802749,Electronics,4.0,No,572,0.3720505124038967,Not Available,False
71,Male,FL,2023-03-08,2,146.5299143943173,73.26495719715865,Home,3.4008560851457657,No,299,0.3135913730054632,Shipping was late,False
31,Other,NY,08-06-2023,12,1837.2618634378025,153.10515528648352,Toys,3.0,-,207,0.6588662816934587,Not Available,False
44,Female,FL,04/21/2021,7,477.7403114222562,68.24861591746517,Clothing,5.0,Yes,985,0.221818765133247,Terrible experience,False
35,Not Available-,FL,08/23/2022,21,1167.4481740457056,55.59277019265264,Home,4.0,No,496,0.4298133394214679,Great service,False
49,Male,PA,02/07/2021,1,15.853828146444371,15.853828146444371,Toys,5.0,No,1058,0.6984320594554437,Will buy again,False
26,Female,NC,2020-12-06,3,23.18950570072073,7.729835233573577,Electronics,4.0,Yes,1121,0.1460367209828607,Not Available,False
49,Female,GA,2022-09-15,3,109.03840703745846,36.346135679152816,Electronics,3.0,Yes,473,0.1570279941317269,Not Available,False
48,Male,NY,05/25/2023,4,107.73654743480088,26.934136858700217,Toys,4.0,No,221,0.0594098540905386,Great service,False
18,Not Available,CA,05/29/2021,2,82.84918919308706,41.42459459654353,Home,4.0,No,947,0.2006972299950141,Shipping was late,True
37,Not Available,NC,2021-06-17,7,248.93776993733024,35.562538562475744,Beauty,3.0,No,928,0.5997120368251402,Never arrived,False
48,Male,NC,07/01/2022,2,5.875583827335942,2.937791913667971,Beauty,4.0,No,549,0.743422915760259,Terrible experience,False
38,Female,CA,12-10-2021,5,257.46667645158294,51.49333529031659,Beauty,3.0,No,811,0.5718111241678285,Great service,False
49,Female,NC,2022-12-11,7,60.87102615253347,8.695860878933352,Sports,4.0,Yes,386,0.4340826424971816,Average,False
65,Male,NY,11/24/2020,6,104.59238006241438,17.43206334373573,Toys,3.4008560851457657,No,1133,0.3701779435549489,Never arrived,True
32,Female,NY,05/05/2022,9,1151.9611368666974,127.99568187407748,Toys,4.0,No,606,0.4831330701804294,Not Available,False
44,Female,GA,02-12-2022,1,27.11196902603163,27.11196902603163,Electronics,4.0,No,395,0.7937369357698638,Great service,False
52,Female,NY,2023-01-01,1,16.644512387733755,16.644512387733755,Beauty,3.0,Not Available,365,0.1484859370220119,Not Available,False
51,Not Available,FL,12-11-2022,1,22.85763926095641,22.85763926095641,Clothing,3.4008560851457657,maybe,415,0.0121144568470592,Never arrived,False
19,Not Available,IL,12/07/2021,5,218.76194602547545,43.752389205095085,Sports,2.0,Not Available,755,0.3903558512060538,Will buy again,True
32,Male,GA,2022-06-03,2,125.12043832538517,62.560219162692576,Not Available,3.4008560851457657,No,577,0.0052897622737765,Will buy again,False
34,Female,CA,09/11/2020,5,296.39025605284246,59.27805121056849,Beauty,3.0,No,1207,0.7379300489775656,Not Available,False
60,Female,NC,29-06-2020,4,167.86151565816556,41.96537891454139,Electronics,3.0,No,1281,0.5110304241362149,Shipping was late,False
47,Male,PA,08-01-2021,3,200.8543578729829,66.95145262432764,Clothing,3.4008560851457657,No,1088,0.7706543284463746,Loved the product,True
71,Female,NC,11/25/2022,3,100.96821811831808,33.65607270610602,Beauty,1.0,Yes,402,0.1923339334526166,Never arrived,False
24,Male,CA,2021-05-25,4,37.108500752351965,9.277125188087991,Sports,3.4008560851457657,No,951,0.3795779758480595,Great service,False
18,Not Available,FL,2021-04-23,2,111.3273781553568,55.6636890776784,Beauty,3.4008560851457657,Not Available,983,0.5166147150835737,Okay,True
70,Female,NC,05/25/2021,7,851.3173689007668,121.61676698582384,Toys,4.0,No,951,0.1162022687675663,Average,False
21,Not Available,PA,21-02-2022,15,438.1589366565329,29.210595777102192,Toys,2.0,No,679,0.2866090710976914,Will buy again,True
47,Female,PA,09/07/2021,3,109.6251878446648,36.54172928155493,Electronics,4.0,No,846,0.7759601195753607,Not Available,False
29,Female,PA,09/12/2021,4,76.43245709601018,19.108114274002546,Toys,4.0,Yes,841,0.4744612771712263,Great service,False
25,Male,Not Available,2023-02-09,1,22.079721407037468,22.079721407037468,Home,5.0,Yes,326,0.3647903646297469,Not Available,False
56,Male,GA,19-12-2020,6,194.65188021200623,32.441980035334375,Sports,5.0,Yes,1108,0.605159059267806,Average,False
30,Male,FL,10/07/2021,20,438.2810605110728,21.91405302555364,Electronics,4.0,No,816,0.9641821950621564,Never arrived,False
47,Male,IL,2021-01-20,4,35.21338366526907,8.803345916317268,Sports,5.0,Yes,1076,0.9715928368444722,Customer support was helpful,False
32,Male,FL,2022-09-11,6,132.0341446166596,22.00569076944327,Sports,2.0,No,477,0.5148944142837346,Loved the product,False
41,Female,-,2021-06-20,1,16.362997288481843,16.362997288481843,Home,4.0,No,925,0.2193396807768459,Shipping was late,False
35,Male,MI,25-05-2021,5,112.41720749326652,22.483441498653303,Home,5.0,No,951,0.0204101323934927,Not Available,False
52,Not Available,MI,02/15/2021,2,18.813749731670043,9.406874865835022,Not Available,1.0,No,1050,0.9169887942521808,Will buy again,True
28,Female,GA,03-06-2022,2,22.509001571805307,11.254500785902652,Clothing,3.0,No,577,0.500425437146221,Not Available,True
45,Female,NY,2022-05-24,5,259.8608318008734,51.97216636017468,Clothing,4.0,Yes,587,0.5917031010870586,Loved the product,False
42,Female,GA,2021-02-04,4,128.81774435407175,32.20443608851794,Electronics,3.4008560851457657,No,1061,0.08910360546808,Customer support was helpful,True
61,Female,OH,2020-11-02,5,51.85735979467184,10.371471958934368,Beauty,4.0,Yes,1155,0.095261090048872,Terrible experience,False
57,Female,GA,02/06/2021,19,1125.7772072893442,59.25143196259706,Sports,3.0,No,1059,0.7322584823551282,Not Available,False
24,Male,CA,24-02-2022,10,281.21988989891,28.121988989890998,Electronics,3.0,Yes,676,0.8065915969898237,Not Available,False
46,Male,FL,07/04/2021,7,236.5993199737362,33.79990285339089,Toys,3.0,No,911,0.7608898419855114,Not Available,False
18,Female,GA,2023-02-05,1,76.89776947703626,76.89776947703626,Home,4.0,No,330,0.1491341319731483,Never arrived,False
28,Female,OH,18-04-2021,7,469.7155010404495,67.10221443434993,Clothing,4.0,Yes,988,0.6365354403743553,Will buy again,False
36,Female,GA,09/26/2021,3,84.99749721945761,28.332499073152537,Electronics,1.0,Not Available,827,0.7731798900452065,Great service,False
36,Male,TX,03/26/2022,12,531.6510711525495,44.30425592937913,Sports,5.0,Yes,646,0.7406876820614086,Okay,False
38,Male,NY,2022-02-07,1,9.70341946848629,9.70341946848629,Home,1.0,Yes,693,0.3800033605373974,Terrible experience,False
50,Female,GA,29-10-2022,2,33.892759999561584,16.946379999780792,Sports,3.0,Not Available,429,0.5881978167272843,Not Available,False
51,Male,IL,01/31/2021,2,6.466486248839925,3.233243124419962,Beauty,4.0,No,1065,0.0841816258816957,Average,False
18,Female,CA,2022-02-22,12,3191.974575281126,265.99788127342714,Toys,5.0,No,678,0.3989654470763162,Will buy again,False
42,Male,OH,15-06-2021,5,112.5441811020168,22.50883622040336,Beauty,5.0,No,930,0.9140175450910364,Never arrived,False
36,Male,MI,2020-08-02,2,23.295605352435995,11.647802676217998,Clothing,2.0,Yes,1247,0.7815222537507515,Not Available,False
26,Female,IL,05/16/2020,19,632.223582857579,33.27492541355679,Toys,1.0,Yes,1325,0.4328729388990009,Loved the product,False
